id;fecha;genero;edad;nivel_formacion;carrera_grado;tipo_universidad;pais;provincia;trabajo;rubro;dotacion;origen_capital;dotacion_rh;puesto;tipo_contratacion;jornada;funcion;personas_a_cargo;anios_en_empresa;anios_en_puesto;anios_experiencia;sueldo_bruto;beneficios;bono;ajuste;ajuste_porcentaje;ajuste_mes;otros_proyectos;erp;nombre_area;idioma_exigencia;idioma_porcentaje;satisfaccion;busqueda;beneficios_expectativa;pregunta_bizarra;rh_una_palabra;diversidad_sexual;libertad_ser;diversidad_management;lenguaje_inclusivo;discapacidad;linea_segura;sufrio_acoso;teletrabajo;retorno_plan;retorno_mes;retorno_decision;retorno_dias;modalidad_ingresos;retorno_satisfaccion;valoracion_gestion_pandemia;tipo_cambio;multiplicador;sueldo_ft;sueldo_dolar;cuenta
459;2021-11-06T09:09:33Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Comercio;2.501 - 5.000;Nacional;20;Analista;Indeterminado;Full time;Administración de Personal;0;0;0;5;122400;Home office;No recibo bono;2 ajustes;38;Octubre;No;Buxis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106.46;1;122400;1149.727597219613;1
461;2021-11-06T10:32:21Z;Hombre cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Nacional;6;Analista;Indeterminado;Full time;Administración de Personal;0;0;0;2;80500;Medicina prepaga / Plan de salud, Tarjeta de descuento, Frutas y snacks, Gimnasio;No recibo bono;1 solo;15;Octubre;Si, en emprendimiento relacionado con RRHH;No tenemos sistema de gestión;Recursos Humanos;No;0;4;No,  pero escucho ofertas;Trabajo remoto desde el exterior, más vacaciones;NA;Acompañamiento;No;Totalmente de acuerdo;0.3;De acuerdo;No tengo ninguna discapacidad;Si;No;Voy rotando entre la oficina y el teletrabajo;En evaluación;No aplica;De la empresa;2 días;Mixta;No aplica / Prefiero no responder;NA;106.46;1;80500;756.1525455570168;1
462;2021-11-06T10:38:08Z;Mujer cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;501 - 1.000;Multinacional;40;Analista;Indeterminado;Full time;Generalista;0;0;0;5;300000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Home office, Idiomas, Reintegros en capacitación, Reintegro en wellness;No recibo bono;1 solo;50;Noviembre;No;Bamboo HR;People Operations;Si;1;4;No,  pero escucho ofertas;Viajes para conocer a mi equipo remoto;NA;Estrategia;No;De acuerdo;0.4;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;Si;Si;Si;Mixto;No esta definido;De la empresa;A elección de cada empleado;Mixta;No aplica / Prefiero no responder;4;106.46;1;300000;2817.9597971068947;1
463;2021-11-06T11:11:29Z;Hombre cis;41 - 45;Diplomado de posgrado completo;Administración de Empresas;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios financieros seguros;51 - 100;Nacional;1;Gerente;Indeterminado;Full time;Generalista;0;1;1;24;250000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Gimnasio, Home office;Dos sueldos;3 o más ajustes;48;Octubre;Si, en emprendimiento relacionado con RRHH;Bejerman;Recursos Humanos;No;0;4;No,  pero escucho ofertas;Idiomas;No recuerdo ninguna en particular;Servicio;No;Totalmente de acuerdo;0.4;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;No;No;Voy rotando entre la oficina y el teletrabajo;Mixto;Noviembre 2021;De la empresa;3 días;Mixta;Muy instatisfecho;3;106.46;1;250000;2348.299830922412;1
464;2021-11-06T11:33:14Z;Mujer cis;36 - 40;Diplomado de posgrado completo;Psicología;Universidad Pública;Uruguay;NA;Relación de Dependencia;Educación;251 - 500;Nacional;2;Gerente;Plazo Fijo;Full time;Generalista;1;10;10;14;120000;Horarios flexibles, Gimnasio, Seguro de vida (adicionales a los de ley), Medio aguinaldo extra, día del cumpleaños libre, días s;No recibo bono;2 ajustes;4;Julio;Si, en emprendimiento relacionado con RRHH;Enlatado propio;Recursos Humanos;No;0;1;Sí, activamente;Trabajo remoto;NA;Personas;No;De acuerdo;0.6;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;No;Si;No;Presencial 100%;Ya volvimos 100%;Del empleado;No aplica;Presencial;Algo insatisfecho;3;44.001;1;120000;2727.2107452103364;1
465;2021-11-06T11:36:36Z;Mujer cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios profesionales;51 - 100;Multinacional;1;HRBP;Indeterminado;Full time;Generalista;0;0;0;7;220000;Medicina prepaga / Plan de salud, Horarios flexibles, Home office, Posgrados;No recibo bono;No tuve ajustes;0;NA;No;No tenemos sistema de gestión;Talento Humano;Si;0.3;4;No estoy buscando cambiar;Vacaciones extra;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106.46;1;220000;2066.503851211723;1
466;2021-11-06T11:47:00Z;Mujer cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Mendoza;Relación de Dependencia;Tecnologías de información;501 - 1.000;Multinacional;18;Analista;Indeterminado;Full time;Reclutamiento;0;0;0;2;68000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de internet, Comedor / Almuerzos, Home office, Idiomas, Reintegros en capacitación;No recibo bono;3 o más ajustes;39;Octubre;Si, en emprendimiento relacionado con RRHH;Green House;People;Si;0.7;5;No,  pero escucho ofertas;Horarios flexibles y sueldos híbridos (porcentaje en pesos y en dólares);Por qué llevaba tanto tiempo de novia siendo tan chica (tenía 25 años);Confianza;No;Totalmente de acuerdo;0.5;Totalmente de acuerdo;No tengo ninguna discapacidad;Si;No;Si;Mixto;No esta definido;De la empresa;A elección de cada empleado;Mixta;Algo satisfecho;5;106.46;1;68000;638.7375540108961;1
467;2021-11-06T11:53:26Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Entre Ríos;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;5;Analista;Indeterminado;Part time;Generalista;0;0;0;0;87000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de celular, Comedor / Almuerzos, Home office, Idiomas;No recibo bono;No tuve ajustes;0;NA;No;No tenemos sistema de gestión;Recursos Humanos;Si;0.3;5;No estoy buscando cambiar;Bonos;Cómo vas a trabajar teniendo hijos?;Cuidado;No;Totalmente de acuerdo;0.1;Totalmente en desacuerdo;Visual;No;No;Voy rotando entre la oficina y el teletrabajo;Mixto;No aplica;Del empleado;A elección de cada empleado;Mixta;Muy satisfecho;5;106.46;1;87000;817.2083411609995;1
468;2021-11-06T12:06:48Z;Mujer cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;251 - 500;Multinacional;5;HRBP;Indeterminado;Full time;Generalista;0;1;4;5;107100;Medicina prepaga / Plan de salud, Abono de celular, Abono de internet, Gimnasio, Home office, Seguro de vida (adicionales a los de ley);Un sueldo;2 ajustes;39;Diciembre;No;Enlatado propio;Recursos Humanos;No;0.3;3;No,  pero escucho ofertas;"Tarjeta de almuerzo; ingles in company; viernes flex; dias adicionales de vacaciones";NA;NA;No;De acuerdo;0.3;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;No;No;Voy rotando entre la oficina y el teletrabajo;Mixto;Diciembre 2021;De la empresa;3 días;Mixta;Muy instatisfecho;2;106.46;1;107100;1006.0116475671614;1
469;2021-11-06T12:08:17Z;Mujer cis;25 - 30;Universitario en curso;Psicología;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;101 - 250;Multinacional;15;Responsable;Indeterminado;Full time;Reclutamiento;7;5;1;5;275000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de celular, Equipamiento ergonómico de teletrabajo, Home office, Reintegro en electricidad, Reintegros en capacitación;Dos sueldos;2 ajustes;65;Octubre;No;Dayforce;People & Culture / Talento y Cultura;Si;0.9;3;Sí, activamente;Reintegros en salud o acrividades educativas de cualquier tipo. Descuentos en universidades. Almuerzo cubierto.;Siempre que me preguntan por mi pareja y sus actividades me parece incómodo. No evaluan mis capacidades.;Intensidad;No;Totalmente de acuerdo;0.9;De acuerdo;No tengo ninguna discapacidad;Si;No;Si;Remoto 100%;No aplica;De la empresa;A elección de cada empleado;Teletrabajo;No aplica / Prefiero no responder;4;106.46;1;275000;2583.1298140146537;1
470;2021-11-06T13:16:27Z;Hombre cis;25 - 30;Universitario completo;Otras;Universidad Pública;Perú;NA;Relación de Dependencia;Agricultura, plantaciones, otros sectores rurales;101 - 250;Nacional;8;Administrativo;Indeterminado;Full time;Administración de Personal;2;2;4;5;1800;No tengo beneficios adicionales;No recibo bono;No tuve ajustes;0;NA;No;No tenemos sistema de gestión;Recursos Humanos;No;0;2;Sí, activamente;Bonos por productividad, utilidades;No;Humanidad;No;Totalmente de acuerdo;0.4;De acuerdo;No tengo ninguna discapacidad;No;No;No;Presencial 100%;Ya volvimos 100%;No aplica;No aplica;Presencial;Algo satisfecho;3;4.0567;1;1800;443.71040500899744;1
471;2021-11-06T14:04:46Z;Mujer cis;41 - 45;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;La Rioja;Relación de Dependencia;Otros;101 - 250;Nacional;10;Analista;Indeterminado;Part time;Diseño Organizacional;0;14;1;2;70000;Medicina prepaga / Plan de salud, Préstamos;No recibo bono;No tuve ajustes;50;NA;Si, en emprendimiento no relacionado con RRHH;No tenemos sistema de gestión;Oficina de Personal;No;NA;1;No,  pero escucho ofertas;Más libertad de trabajo;Si mí hijo de 5 meses era un problema para mí;Burócratas;No;De acuerdo;0.7;Totalmente en desacuerdo;No tengo ninguna discapacidad;No;Si;No;Mixto;Noviembre 2021;De común acuerdo;No aplica;Mixta;Algo satisfecho;3;106.46;1;70000;657.5239526582754;1
472;2021-11-06T15:03:37Z;Mujer cis;25 - 30;Universitario completo;Psicología;Universidad Privada;Argentina;Entre Ríos;Relación de Dependencia;Comercio;101 - 250;Nacional;2;Jefe;Indeterminado;Full time;Generalista;15;0;0;3;100000;Tarjeta de descuento, Combustible, Comedor / Almuerzos, Gimnasio;No recibo bono;2 ajustes;20;Diciembre;No;Enlatado propio;Recursos Humanos;No;0;4;No,  pero escucho ofertas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106.46;1;100000;939.3199323689649;1
473;2021-11-06T15:18:41Z;Mujer cis;31 - 35;Universitario abandonado;RRHH / RRLL / RRTT;Universidad Privada;Argentina;San Juan;Relación de Dependencia;Otros;5.001 - 10.000;Nacional;130;Responsable;Indeterminado;Full time;Generalista;0;8;6;12;114000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Comedor / Almuerzos, Frutas y snacks, Reintegro de Guarderia;Dos sueldos;3 o más ajustes;35;Octubre;No;SAP / SuccessFactors;Recursos Humanos;No;0;3;Sí, activamente;Home office;NA;Servicio;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106.46;1;114000;1070.82472290062;1
474;2021-11-06T15:54:48Z;Mujer cis;31 - 35;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios profesionales;251 - 500;Nacional;5;Analista;Indeterminado;Full time;Generalista;2;2;0;10;110000;Medicina prepaga / Plan de salud, Home office, 5 días libres al año, día de cunpleaños libre;No recibo bono;2 ajustes;50;Septiembre;No;Bamboo HR;People;Si;0.5;4;No,  pero escucho ofertas;Trabajo remoto 100%, horarios flexibles o trabajar part-time, vacaciones extendidas;De qué signo soy;Incoherente;No;Totalmente de acuerdo;0.8;Totalmente de acuerdo;No tengo ninguna discapacidad;No;No;Voy rotando entre la oficina y el teletrabajo;Mixto;No esta definido;De la empresa;3 días;Mixta;Muy instatisfecho;5;106.46;1;110000;1033.2519256058615;1
476;2021-11-06T22:14:52Z;Mujer cis;25 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Alimentación, bebidas;251 - 500;Nacional;2;Analista;Indeterminado;Full time;Generalista;0;0;0;1;70000;Medicina prepaga / Plan de salud;No recibo bono;No tuve ajustes;9;Octubre;No;Bejerman;Recursos Humanos;No;0;3;No,  pero escucho ofertas;Home office, bono;Si tengo pensado tener hijos;Indispensable;No;De acuerdo;0.5;En desacuerdo;No tengo ninguna discapacidad;No;No;No;Presencial 100%;Ya volvimos 100%;No aplica;No aplica;Presencial;No aplica / Prefiero no responder;3;106.46;1;70000;657.5239526582754;1
477;2021-11-07T09:05:24Z;Hombre cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios financieros seguros;101 - 250;Multinacional;9;Jefe;Indeterminado;Full time;Generalista;5;14;13;13;215000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Gimnasio, Idiomas;Dos sueldos;2 ajustes;40;Septiembre;No;No tenemos sistema de gestión;Capital Humano;No;0.1;3;Sí, activamente;Capacitación y desarrollo profesional - cuponera de descuentos;¿Usas ropa deportiva para ir al gimnasio?;Superhéroes;Si;De acuerdo;0.1;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;Si;Si;Voy rotando entre la oficina y el teletrabajo;Mixto;Noviembre 2021;De la empresa;2 días;No hubo ingresos;Algo satisfecho;4;106.46;1;215000;2019.5378545932747;1
478;2021-11-07T11:17:15Z;Mujer cis;36 - 40;Maestría en curso;Otras;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Servicios de salud;101 - 250;Nacional;2;Responsable;Indeterminado;Full time;Generalista;230;5;2;3;124000;No tengo beneficios adicionales;No recibo bono;3 o más ajustes;42;Octubre;No;Gecom;Capital Humano;No;0;3;No,  pero escucho ofertas;Flexibilidad horario, Home Office;Cómo me siento en un país diferente;Relación humana;No;Totalmente de acuerdo;0.7;Totalmente de acuerdo;No tengo ninguna discapacidad;No;Si;Voy rotando entre la oficina y el teletrabajo;Presencial 100%;Marzo 2022 en adelante;De común acuerdo;No aplica;Presencial;Algo satisfecho;5;106.46;1;124000;1164.7567161375166;1
479;2021-11-07T13:00:38Z;Mujer cis;31 - 35;Secundario completo;No estudié en la Universidad;No estudié en la Universidad;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;251 - 500;Multinacional;100;Analista;Indeterminado;Full time;Administración de Personal;0;6;4;8;107000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de internet, Home office, Seguro de vida (adicionales a los de ley);Dos sueldos;2 ajustes;17;Septiembre;No;Meta4;Capital Humano;No;0.2;2;Sí, activamente;Convenios y descuentos para esparcimiento;NA;Acompañamiento;No;Ni de acuerdo ni en desacuerdo;0.1;De acuerdo;No tengo ninguna discapacidad;Si;No;Si;En evaluación;Marzo 2022 en adelante;No aplica;No aplica;Teletrabajo;Algo insatisfecho;3;106.46;1;107000;1005.0723276347925;1
480;2021-11-07T13:02:29Z;Mujer cis;25 - 30;Maestría completa;RRHH / RRLL / RRTT;Universidad Privada;Perú;NA;Relación de Dependencia;Otros;101 - 250;Multinacional;2;Jefe;Indeterminado;Full time;Generalista;0;1;1;7;8000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Equipamiento ergonómico de teletrabajo, Home office, Idiomas, Seguro de vida (adicionales a los de ley);Dos sueldos;1 solo;2.5;Marzo;Si, en emprendimiento relacionado con RRHH;Workday;People;Si;0.2;5;No,  pero escucho ofertas;Viajes u oportunidad en el exterior;NA;Pasión;No;Totalmente de acuerdo;0.2;Totalmente de acuerdo;No tengo ninguna discapacidad;Si;No;Si;Mixto;Marzo 2022 en adelante;De la empresa;A elección de cada empleado;Teletrabajo;Muy instatisfecho;5;4.0567;1;8000;1972.0462444844331;1
481;2021-11-07T13:22:38Z;Mujer cis;36 - 40;Diplomado de posgrado completo;Contador Público;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de salud;501 - 1.000;Nacional;17;Responsable;Indeterminado;Full time;Payroll;2;4;4;14;188000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de celular, Abono de internet, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Gimnasio, Home office, Préstamos, Descuentos productos propios y de terceros;Dos sueldos;3 o más ajustes;38;Julio;No;SAP / SuccessFactors;Area de Personas;No;0.1;4;No,  pero escucho ofertas;Estacionamiento y reintegro de gastos por home office;No seleccionarme para una petrolera porque haciendo tratamiento de fertilidad quedaba embarazada de un día al otro. Contexto llevaba 11 años de busqueda;Administrar el recurso mas sensible de la compañía;No;Ni de acuerdo ni en desacuerdo;0.1;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;No;Si;Si;Mixto;Ya volvimos 100%;De la empresa;3 días;Mixta;Muy satisfecho;5;106.46;1;188000;1765.921472853654;1
482;2021-11-07T15:08:33Z;Mujer cis;25 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de salud;1.001 - 2.500;Multinacional;9;HRBP;Indeterminado;Full time;Administración de Personal;1;0;0;3;65000;Medicina prepaga / Plan de salud, Horarios flexibles, Frutas y snacks, Home office;No recibo bono;2 ajustes;32;Octubre;No;SAP / SuccessFactors;Recursos Humanos;Si;0.2;3;Sí, activamente;Bonos, capacitación en idiomas y posibilidad de trabajo remoto;Ninguna;Clima;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106.46;1;65000;610.5579560398272;1
483;2021-11-07T15:51:43Z;Hombre cis;25 - 30;Universitario en curso;Psicología;Universidad Pública;Argentina;Córdoba;Relación de Dependencia;Tecnologías de información;1 - 50;Multinacional;50;Administrativo;Contractor (para otros países);Full time;Compliance;0;0;0;0;180000;Horarios flexibles, Home office;No recibo bono;No tuve ajustes;0;NA;No;Bamboo HR;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106.46;1;180000;1690.775878264137;1
484;2021-11-07T18:54:28Z;Mujer cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;101 - 250;Multinacional;5;Analista;Indeterminado;Full time;Reclutamiento;0;0;0;5;165000;Medicina prepaga / Plan de salud, Vacaciones extendidas, Licencias extendidas, Charter / Servicio de transporte, Home office, Idiomas, Seguro de vida (adicionales a los de ley), Reintegros en capacitación;Un sueldo;2 ajustes;60;Octubre;No;Enlatado propio;Recursos Humanos;No;0.2;5;No estoy buscando cambiar;Reintegro de servicio de Internet;NA;Apoyo;No;Totalmente de acuerdo;0.4;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;Si;No;Voy rotando entre la oficina y el teletrabajo;Mixto;No esta definido;De común acuerdo;4 días;Mixta;Muy instatisfecho;5;106.46;1;165000;1549.8778884087922;1
485;2021-11-07T19:26:32Z;Hombre cis;31 - 35;Diplomado de posgrado completo;Psicología;Universidad Pública;Uruguay;NA;Relación de Dependencia;Industria metalúrgica, metalmecánica;101 - 250;Multinacional;2;Jefe;Plazo Fijo;Full time;Generalista;1;3;3;6;139500;Abono de celular, Combustible, Comedor / Almuerzos, Idiomas, Reintegros en capacitación;No recibo bono;1 solo;3;Enero;No;No tenemos sistema de gestión;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.001;1;139500;3170.3824913070157;1
486;2021-11-07T22:14:51Z;Mujer cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Textiles, vestido, cuero, calzado;101 - 250;Nacional;2;Analista;Indeterminado;Full time;Administración de Personal;0;0;0;9;115000;Medicina prepaga / Plan de salud;No recibo bono;1 solo;7;Julio;Si, en emprendimiento no relacionado con RRHH;No tenemos sistema de gestión;Recursos Humanos;No;0;2;Sí, activamente;Modalidad mixta, comedor y estacionamiento;Ninguna;Empatía;No;Ni de acuerdo ni en desacuerdo;0.1;Ni de acuerdo ni en desacuerdo;No tengo ninguna discapacidad;No;No;No;Presencial 100%;Ya volvimos 100%;De la empresa;No aplica;Presencial;Algo insatisfecho;3;106.46;1;115000;1080.2179222243096;1
