id;fecha;genero;edad;nivel_formacion;carrera_grado;tipo_universidad;pais;provincia;trabajo;rubro;dotacion;origen_capital;dotacion_rh;puesto;tipo_contratacion;jornada;funcion;personas_a_cargo;anios_empresa;anios_puesto;anios_rh;sueldo_bruto;modalidad;beneficios;bono;ajuste;ajuste_porcentaje;idioma_exigencia;idioma_situaciones;recomendacion;busqueda;comunidad;comunidades;consejo_empleados;diversidad_sexual;discapacidad;diversidad_management;contrata_senior;contrata_discapacidad;sufrio_acoso;machismo;procesos_erp;tienen_pa;herramientas_analisis;prioridad_pa;usa_genai;genai_casos;capacitacion_pa;moneda;codigo_iso;banco;tipo_cambio;fuente;multiplicador;sueldo_ft;sueldo_dolar;cuenta
269;2023-10-25T10:40:58Z;Mujer cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Entre Ríos;Relación de Dependencia;Agricultura, plantaciones, otros sectores rurales;51 - 100;Nacional;2;Analista;Indeterminado;Full time;Administración de personal;0;3;2;2;495180;Presencial 100%;Préstamos;No recibo bono;3 o más ajustes;69;No;NA;4;No,  pero escucho ofertas;No;NA;Que mientras estudie busque introducirse en el área antes de recibir.  Que realice voluntariado o pasantias relacionadas al area;No;No tengo ninguna discapacidad;0.1;No;No;No;No es un entorno machista;No tenemos sistema de gestión;No;Excel;No sé;No las usé nunca;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;495180;1345.8172528129587;1
270;2023-10-25T12:28:45Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Tecnologías de información;251 - 500;Multinacional;15;Analista;Indeterminado;Full time;Reclutamiento y selección;0;5;5;11;1700000;Remoto 100%;Medicina prepaga / Plan de salud, Abono de celular, Asistencia Psicológica, Abono de internet, Equipamiento ergonómico de teletrabajo, Home office, Idiomas, Asesoramiento Financiero;No recibo bono;3 o más ajustes;60;Si;Entrevistas;4;No,  pero escucho ofertas;No;NA;que estudie ingles y se incline a las empresas IT;No;No tengo ninguna discapacidad;0.3;No;No;No;Si pero no es tanto;Búsquedas/Applicant Tracking System;No;Excel;No sé;Las uso ocasionalmente (alguna vez en los últimos 3 meses);descripcion de puesto;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;1700000;4620.318530195141;1
271;2023-10-25T16:35:48Z;Hombre cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Uruguay;NA;Relación de Dependencia;Otros;251 - 500;Nacional;7;Analista;Indeterminado;Full time;Reclutamiento y selección;6;2;1;5;90000;Híbrido/Mixto;Comedor / Almuerzos;Variable en función de los resultados de compañía;2 ajustes;6;No;NA;4;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.1;No;Si;No;Si, es muy machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos;No;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Se mantuvo estable;Las uso ocasionalmente (alguna vez en los últimos 3 meses);NA;Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.);Pero uruguayo;UYU;BCU;39.246;https://www.bcu.gub.uy/Politica-Economica-y-Mercados/Paginas/Cierre-del-Mercado-de-Cambios.aspx;1;90000;2293.227335269836;1
272;2023-10-25T17:46:44Z;Mujer cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;1 - 50;Nacional;1;Responsable;Indeterminado;Full time;Generalista;0;0;0;10;365000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Comedor / Almuerzos, Frutas y snacks, Home office, Idiomas;No recibo bono;2 ajustes;40;No;En mi trabajo actual no lo estoy utilizando pero previamente lo usaba frecuentemente en mails, reportes, reuniones.;NA;No estoy buscando cambiar;No;NA;Que;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;365000;992.0095667771919;1
273;2023-10-25T19:02:09Z;Mujer cis;26 - 30;Terciario en curso;RRHH / RRLL / RRTT;No estudié en la Universidad;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;1 - 50;Nacional;2;Analista;Indeterminado;Full time;Reclutamiento y selección;0;0;0;4;340000;Remoto 100%;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Home office;No recibo bono;No tuve ajustes;0;No;NA;5;Sí, activamente;No;NA;NA;No;No tengo ninguna discapacidad;0.6;Si;No se;No;No es un entorno machista;NA;NA;NA;NA;NA;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;340000;924.0637060390281;1
274;2023-10-25T19:41:58Z;Hombre cis;55 - 60;Terciario completo;RRHH / RRLL / RRTT;No estudié en la Universidad;Argentina;Chaco;Relación de Dependencia;Función pública;2.501 - 5.000;Nacional;3;Administrativo;Indeterminado;Full time;Relaciones laborales;0;34;10;3;400000;Presencial 100%;Tarjeta de descuento;Menos de un sueldo;3 o más ajustes;90;No;Emails;4;No,  pero escucho ofertas;Si;Consultoras;Mirar objetivamente a los que se seleccionan;No;Auditiva;0.6;No;Si;Si;Si pero no es tanto;No tenemos sistema de gestión;No;Reportes Nativos del Sistema de Gestión;No sé;Las uso frecuentemente (varias veces al mes);Trabajos prácticos de la facultad;Excel;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;400000;1087.1337718106213;1
275;2023-10-25T19:56:04Z;Mujer cis;31 - 35;Universitario en curso;RRHH / RRLL / RRTT;No estudié en la Universidad;Argentina;Chaco;Relación de Dependencia;Servicios de consultoría;1 - 50;Nacional;4;Generalista;Indeterminado;Full time;Generalista;0;0;0;5;220000;Híbrido/Mixto;Horarios flexibles;No recibo bono;No tuve ajustes;10;No;NA;1;No,  pero escucho ofertas;Si;Conversatorios de rrhh para rrhh;Tiene que ser multitareas, gustarle tratar con  personal y no llevarse los problemas del trabajo a la casa. Más que nada saber dividir lo laboral con lo personal;No;No tengo ninguna discapacidad;1;No;No;No;No es un entorno machista;No tenemos sistema de gestión;No;Excel;No sé;Las uso frecuentemente (varias veces al mes);Para confeccionar guías de procedimientos;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;220000;597.9235744958418;1
276;2023-10-25T22:38:41Z;Mujer cis;18 - 25;Universitario en curso;Psicología;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Alimentación, bebidas;10.001 o más;Multinacional;30;Analista;Plazo Fijo;Full time;Generalista;0;1;0;1;352000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Vacaciones extendidas, Licencias extendidas, Abono de internet, Comedor / Almuerzos, Gimnasio, Home office;No recibo bono;3 o más ajustes;35;Si;Reuniones, Emails, Reportes, Documentación;4;No,  pero escucho ofertas;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;352000;956.6777191933468;1
277;2023-10-26T00:22:50Z;Mujer cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Chaco;Relación de Dependencia;Función pública;501 - 1.000;Nacional;2;Administrativo;Plazo Fijo;Full time;Administración de personal;0;1;1;1;370000;Presencial 100%;Horarios flexibles, Guadería;No recibo bono;3 o más ajustes;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;370000;1005.5987389248247;1
278;2023-10-26T01:23:14Z;Mujer cis;26 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Multinacional;3;Analista;Indeterminado;Full time;Generalista;0;4;4;4;380000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Abono de celular, Abono de internet, Home office, Seguro de vida (adicionales a los de ley);No recibo bono;2 ajustes;26;No;NA;4;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.3;Si;No;No;Si pero no es tanto;No tenemos sistema de gestión;No;Excel;Ha decrecido;No las usé nunca;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;380000;1032.7770832200902;1
279;2023-10-26T07:23:30Z;Mujer cis;31 - 35;Universitario completo;Contador Público;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;101 - 250;Multinacional;3;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;1;1;2;450000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Vacaciones extendidas, Comedor / Almuerzos, Gimnasio, Home office;No recibo bono;3 o más ajustes;0;Si;Reuniones, Emails, Reportes, Capacitación, Documentación;3;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.9;Si;No;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Capacitación, Compensación y Beneficios;No sé;Excel;No sé;No las usé nunca;NA;Excel, Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), Base de Datos (SQL);Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;450000;1223.0254932869489;1
280;2023-10-26T08:30:16Z;Mujer cis;31 - 35;Terciario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Chaco;Relación de Dependencia;Construcción;1 - 50;Nacional;1;Administrativo;Indeterminado;Full time;Generalista;30;1;1;10;221458;Presencial 100%;Combustible;No recibo bono;3 o más ajustes;40;No;NA;4;No,  pero escucho ofertas;No;NA;Que el conocimiento realmente lo da la pracitica y la experiencia, que al principio busque empresas con gran  rotacion de personas, es lo que mas ayuda a aprender.;No;No tengo ninguna discapacidad;0.1;Si;No;Si;Si pero no es tanto;Nómina, Sueldos;No;NA;Ha decrecido;No las usé nunca;NA;Base de Datos (SQL), Inteligencia Artificial;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;221458;601.8861770940914;1
281;2023-10-26T10:09:08Z;Mujer cis;31 - 35;Terciario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Tecnologías de información;251 - 500;Nacional;9;HRBP;Indeterminado;Full time;Generalista;2;3;2;4;602000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de internet, Gimnasio, Home office, Idiomas;Un sueldo;3 o más ajustes;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;602000;1636.136326574985;1
282;2023-10-26T10:09:28Z;Mujer cis;31 - 35;Terciario completo;No estudié en la Universidad;No estudié en la Universidad;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;1.001 - 2.500;Nacional;30;Analista;Indeterminado;Full time;HRBP;1;5;2;7;760000;Híbrido/Mixto;Tarjeta de descuento, Abono de celular, Abono de internet, Frutas y snacks, Guadería, Gimnasio, Home office, Préstamos;Un sueldo;3 o más ajustes;113;No;Emails;3;Sí, activamente;No;NA;Amar de lo que trabajas, estar siempre para los equipos!;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;760000;2065.5541664401803;1
283;2023-10-26T12:36:43Z;Hombre cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Agricultura, plantaciones, otros sectores rurales;51 - 100;Nacional;2;Gerente;Indeterminado;Full time;Generalista;1;1;1;15;890000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Combustible, Comedor / Almuerzos, Frutas y snacks, Gimnasio, Home office, Idiomas;Un sueldo;3 o más ajustes;100;No;Capacitación, Documentación;5;No,  pero escucho ofertas;Si;Adrha;Que estudia data analytics a la par;No;No tengo ninguna discapacidad;0.2;No;No;No;Si pero no es tanto;Sueldos;No;Excel;Ha crecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Armar respuestas, politicas de rrhh, respuestas formales a mails, comunicados;Excel;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;890000;2418.8726422786326;1
284;2023-10-26T14:21:34Z;Mujer cis;36 - 40;Universitario en curso;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;3;HRBP;Indeterminado;Full time;Generalista;1;10;5;11;500000;Remoto 100%;No tengo beneficios adicionales;Variable en función de los resultados de compañía;1 solo;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;500000;1358.9172147632767;1
285;2023-10-26T15:33:09Z;Mujer;51 - 55;Universitario completo;Lic. en Organización Industrial;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Alimentación, bebidas;51 - 100;Nacional;2;Jefe;Indeterminado;Full time;Reclutamiento y selección;0;1;1;12;650000;Presencial 100%;Medicina prepaga / Plan de salud;No recibo bono;3 o más ajustes;110;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;650000;1766.5923791922596;1
286;2023-10-26T20:19:23Z;Mujer cis;55 - 60;Universitario abandonado;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;101 - 250;Nacional;4;Gerente;Indeterminado;Full time;Generalista;3;0;0;30;1100000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Vacaciones extendidas, Home office;Variable en función de los resultados de compañía;No tuve ajustes;75;No;Emails;4;No estoy buscando cambiar;Si;Adrha/CAC/FAETT;Que lo haga con pasión;No;Enfermedad autoinmune;0.4;Si;No;Si;Si pero no es tanto;Nómina, Gestión del Desempeño;No;Reportes Nativos del Sistema de Gestión, Excel;Se mantuvo estable;Las usé sólo una vez;Para nombrar posiciones en el organigrama;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;1100000;2989.6178724792085;1
287;2023-10-27T09:54:02Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de salud;1 - 50;Nacional;1;Responsable;Indeterminado;Part time;Generalista;0;1;1;13;600000;Presencial 100%;Horarios flexibles, Comedor / Almuerzos, Frutas y snacks;No recibo bono;1 solo;20;No;NA;3;Sí, activamente;No;NA;NA;No;No tengo ninguna discapacidad;0.1;No;No;Si;Si pero no es tanto;No tenemos sistema de gestión;No;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;No sé;Las uso ocasionalmente (alguna vez en los últimos 3 meses);NA;Excel;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;600000;1630.700657715932;1
288;2023-10-27T12:14:15Z;Mujer cis;46 - 50;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Comercio;51 - 100;Nacional;2;Gerente;Indeterminado;Full time;Generalista;1;2;6;15;1350000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Gimnasio, Home office;Un sueldo;3 o más ajustes;90;No;NA;4;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.2;No;No;No;Si pero no es tanto;Búsquedas/Applicant Tracking System, Sueldos;No;Reportes Nativos del Sistema de Gestión, Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Se mantuvo estable;Las uso ocasionalmente (alguna vez en los últimos 3 meses);NA;Excel;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;1350000;3669.076479860847;1
289;2023-10-27T14:21:40Z;Mujer cis;41 - 45;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Servicios de salud;251 - 500;Multinacional;5;Gerente;Indeterminado;Full time;Generalista;4;8;5;19;1800000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Charter / Servicio de transporte, Combustible, Comedor / Almuerzos, Frutas y snacks, Guadería, Gimnasio, Home office, Idiomas;Dos sueldos;3 o más ajustes;140;Si;Reuniones, Emails, Reportes, Capacitación, Entrevistas;5;No estoy buscando cambiar;Si;Docente en la UBA;Que desarrolle su capacidad de escucha y nunca pierda sus ganas de aprender.;No;No tengo ninguna discapacidad;0.4;Si;No;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño;No;Excel;Ha crecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Elaboración de piezas de comunicación;NA;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;1800000;4892.101973147795;1
290;2023-10-27T21:58:27Z;Mujer cis;31 - 35;Maestría o superior en curso;Psicología;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Otros;501 - 1.000;Nacional;15;Jefe;Indeterminado;Full time;Capacitación y desarrollo;3;7;2;11;900000;Presencial 100%;Medicina prepaga / Plan de salud;Dos sueldos;3 o más ajustes;75;Si;Documentación;3;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0;Si;No;No;Si pero no es tanto;Búsquedas/Applicant Tracking System;No;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Se mantuvo estable;No las usé nunca;NA;Excel;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;900000;2446.0509865738977;1
292;2023-10-28T11:25:44Z;Mujer cis;31 - 35;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Industrias químicas;1 - 50;Nacional;2;Responsable;Indeterminado;Full time;Generalista;1;10;10;10;545000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Comedor / Almuerzos, Frutas y snacks, Home office;Un sueldo;3 o más ajustes;80;No;NA;3;No estoy buscando cambiar;No;NA;Hacer un trabajo paralelo de autoconocimiento (aunque solo sean tareas de administración de personal) ya que las comunicaciones desde el área de RRHH (formal o informal) tienen un impacto particular;No;No tengo ninguna discapacidad;0.3;Si;No;No;Si pero no es tanto;Sueldos;No;Excel;Se mantuvo estable;Las usé sólo una vez;NA;Excel;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;545000;1481.2197640919715;1
294;2023-10-28T15:18:35Z;Hombre cis;36 - 40;Terciario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;10.001 o más;Multinacional;10;Supervisor;Indeterminado;Full time;Payroll / Liquidación de sueldos;1;8;6;12;400000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Abono de internet, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Gimnasio, Home office, Idiomas, Seguro de vida (adicionales a los de ley), Reintegros en capacitación, Masajes;Dos sueldos;3 o más ajustes;90;Si;Reuniones, Emails, Reportes, Capacitación, Entrevistas, Documentación;5;No,  pero escucho ofertas;No;NA;NA;Si;No tengo ninguna discapacidad;0.5;Si;Si;No;No es un entorno machista;Nómina, Sueldos, Gestión del Desempeño, Capacitación, Compensación y Beneficios;Si;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Ha crecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);NA;Excel, Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), Inteligencia Artificial;Peso argentino;ARS;BCRA;367.94;https://bcra.gob.ar/;1;400000;1087.1337718106213;1
295;2023-10-28T19:01:23Z;Mujer cis;31 - 35;Diplomado de posgrado en curso;Psicología;Universidad Privada;Chile;NA;Relación de Dependencia;Textiles, vestido, cuero, calzado;501 - 1.000;Nacional;4;Jefe;Indeterminado;Full time;Gestión de personas en general;1;2;2;6;2500009;Presencial 100%;Medicina prepaga / Plan de salud, Tarjeta de descuento;No recibo bono;No tuve ajustes;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peso chileno;CLP;BCCH;910.28;https://www.bcentral.cl/;1;2500009;2746.4175857977766;1
