id;fecha;genero;edad;nivel_formacion;carrera_grado;tipo_universidad;pais;provincia;trabajo;rubro;dotacion;origen_capital;dotacion_rh;puesto;tipo_contratacion;jornada;funcion;personas_a_cargo;anios_empresa;anios_puesto;anios_rh;sueldo_bruto;modalidad;beneficios;bono;ajuste;ajuste_porcentaje;idioma_exigencia;idioma_situaciones;recomendacion;busqueda;comunidad;comunidades;consejo_empleados;diversidad_sexual;discapacidad;diversidad_management;contrata_senior;contrata_discapacidad;sufrio_acoso;machismo;procesos_erp;tienen_pa;herramientas_analisis;prioridad_pa;usa_genai;genai_casos;capacitacion_pa;registro_fiscal;anios_freelance;motivo;lugar_trabajo;exporta;medio_pago_exterior;cuotas;colaboracion_freelance;servicio_busqueda;busqueda_it;entrevista_ingles;riesgo;ingresos_fijo_variable;coeficiente;base_coeficiente;garantia;busqueda_tiempo;busqueda_barrera;requisitos_raros;servicio_principal;modalidad_servicios;negociacion;valor_hora
261;2023-10-23T19:38:43Z;Mujer cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;251 - 500;Multinacional;;Analista;Indeterminado;Full time;Generalista;0;2;1;;850000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Vacaciones extendidas, Licencias extendidas, Asistencia Psicológica, Frutas y snacks, Gimnasio, Home office, Asesoramiento Financiero, Seguro de vida (adicionales a los de ley);Variable en función de los resultados de compañía;No tuve ajustes;;Si;Reuniones, Emails, Reportes, Capacitación, Entrevistas, Documentación;5;No,  pero escucho ofertas;No;NA;Que trabaje lo antes posible  y que estudie inglés.;No;No tengo ninguna discapacidad;0.3;No;No;No;Si pero no es tanto;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Capacitación, Compensación y Beneficios;Si;Plataforma de BI (por ej., Power BI, Qlik, etc.), Software de Data Science (R, Python, SAS), Excel;No sé;Las uso frecuentemente (varias veces al mes);Modificar emails complejos;People Analytics;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
262;2023-10-23T22:39:41Z;Mujer cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;501 - 1.000;Multinacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;5;10;;1100;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Abono de celular, Gimnasio, Home office, Idiomas, Reintegro en electricidad;Menos de un sueldo;2 ajustes;;Si;Emails, Entrevistas;3;No estoy buscando cambiar;No;NA;Que viva su propia experiencia no me gusta dar consejos;No;No tengo ninguna discapacidad;0.5;No;No;No;Si pero no es tanto;Compensación y Beneficios;No;Plataforma de BI (por ej., Power BI, Qlik, etc.);Ha crecido;Las usé sólo una vez;Cuando se me corta la creatividad;Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), Base de Datos (SQL);NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
263;2023-10-24T11:09:06Z;Mujer cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Industrias químicas;251 - 500;Nacional;;Analista;Indeterminado;Full time;Comunicación interna;0;6;2;;414000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Comedor / Almuerzos, Frutas y snacks, Home office;No recibo bono;No tuve ajustes;;No;NA;2;No estoy buscando cambiar;No;NA;Realizar una diplomatura o curso. No es necesario una carrera larga para ingresar a RRHH. Solo tenes que tratar de ingresar de a poco al área.;No;No tengo ninguna discapacidad;0.4;Si;No;No;Si pero no es tanto;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
264;2023-10-24T13:24:47Z;Hombre cis;26 - 30;Terciario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Jujuy;Relación de Dependencia;Construcción;101 - 250;Nacional;;Analista;Eventual;Full time;Payroll / Liquidación de sueldos;0;1;1;;580000;Presencial 100%;No tengo beneficios adicionales;No recibo bono;3 o más ajustes;;No;Nunca;2;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.1;Si;No;No;Si pero no es tanto;Nómina, Sueldos;No;Excel;Ha decrecido;Las usé sólo una vez;Para darme ideas sobre como avanzar en algún proyecto de gestión de datos;No;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
265;2023-10-24T13:29:30Z;Mujer cis;36 - 40;Diplomado de posgrado completo;Psicología;Universidad Pública;Argentina;Tucumán;Relación de Dependencia;Otros;251 - 500;Nacional;;Jefe;Indeterminado;Full time;Reclutamiento y selección;0;11;11;;597000;Presencial 100%;Comedor / Almuerzos, Home office, Reintegros en capacitación;Menos de un sueldo;3 o más ajustes;;No;NA;3;No,  pero escucho ofertas;No;NA;que trabaje su inteligencia emocional.;No;No tengo ninguna discapacidad;0.1;No;Si;Si;Si, es muy machista;Sueldos,;No;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel,;Se mantuvo estable;Las uso ocasionalmente (alguna vez en los últimos 3 meses);para redactar instructivos, procedimientos;Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), Base de Datos (SQL), Ciencia de Datos (R, Python, Sas, etc.), People Analytics, Inteligencia Artificial;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
266;2023-10-24T15:58:19Z;Hombre cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Comercio;501 - 1.000;Nacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;0;2;;420000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Abono de internet, Gimnasio, Home office, Idiomas, Seguro de vida (adicionales a los de ley);No recibo bono;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
267;2023-10-25T07:59:47Z;Mujer cis;31 - 35;Universitario abandonado;Abogacía;Universidad Pública;Argentina;Santa Fe;Relación de Dependencia;Otros;1.001 - 2.500;Nacional;;HRBP;Indeterminado;Full time;Generalista;0;0;0;;700000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Charter / Servicio de transporte, Frutas y snacks, Home office;Variable en función de los resultados de compañía;3 o más ajustes;;No;Emails;3;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.1;No;No;No;Si pero no es tanto;Nómina, Sueldos, Gestión del Desempeño;Si;Data studio;Ha crecido;Las usé sólo una vez;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
268;2023-10-25T09:40:22Z;Mujer cis;51 - 55;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Servicios de consultoría;1 - 50;Nacional;;Responsable;Indeterminado;Part time;Reclutamiento y selección;0;11;11;;270000;Remoto 100%;Horarios flexibles, Abono de celular, Seguro de vida (adicionales a los de ley);No recibo bono;2 ajustes;;Si;Emails, Reportes, Entrevistas, Documentación;4;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.5;NA;No;No;No es un entorno machista;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
269;2023-10-25T10:40:58Z;Mujer cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Entre Ríos;Relación de Dependencia;Agricultura, plantaciones, otros sectores rurales;51 - 100;Nacional;;Analista;Indeterminado;Full time;Administración de personal;0;3;2;;495180;Presencial 100%;Préstamos;No recibo bono;3 o más ajustes;;No;NA;4;No,  pero escucho ofertas;No;NA;Que mientras estudie busque introducirse en el área antes de recibir.  Que realice voluntariado o pasantias relacionadas al area;No;No tengo ninguna discapacidad;0.1;No;No;No;No es un entorno machista;No tenemos sistema de gestión;No;Excel;No sé;No las usé nunca;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
270;2023-10-25T12:28:45Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Tecnologías de información;251 - 500;Multinacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;5;5;;1700000;Remoto 100%;Medicina prepaga / Plan de salud, Abono de celular, Asistencia Psicológica, Abono de internet, Equipamiento ergonómico de teletrabajo, Home office, Idiomas, Asesoramiento Financiero;No recibo bono;3 o más ajustes;;Si;Entrevistas;4;No,  pero escucho ofertas;No;NA;que estudie ingles y se incline a las empresas IT;No;No tengo ninguna discapacidad;0.3;No;No;No;Si pero no es tanto;Búsquedas/Applicant Tracking System;No;Excel;No sé;Las uso ocasionalmente (alguna vez en los últimos 3 meses);descripcion de puesto;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
271;2023-10-25T16:35:48Z;Hombre cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Uruguay;NA;Relación de Dependencia;Otros;251 - 500;Nacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;6;2;1;;90000;Híbrido/Mixto;Comedor / Almuerzos;Variable en función de los resultados de compañía;2 ajustes;;No;NA;4;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.1;No;Si;No;Si, es muy machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos;No;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Se mantuvo estable;Las uso ocasionalmente (alguna vez en los últimos 3 meses);NA;Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.);NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
272;2023-10-25T17:46:44Z;Mujer cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;1 - 50;Nacional;;Responsable;Indeterminado;Full time;Generalista;0;0;0;;365000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Comedor / Almuerzos, Frutas y snacks, Home office, Idiomas;No recibo bono;2 ajustes;;No;En mi trabajo actual no lo estoy utilizando pero previamente lo usaba frecuentemente en mails, reportes, reuniones.;NA;No estoy buscando cambiar;No;NA;Que;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
273;2023-10-25T19:02:09Z;Mujer cis;26 - 30;Terciario en curso;RRHH / RRLL / RRTT;No estudié en la Universidad;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;1 - 50;Nacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;0;0;;340000;Remoto 100%;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Home office;No recibo bono;No tuve ajustes;;No;NA;5;Sí, activamente;No;NA;NA;No;No tengo ninguna discapacidad;0.6;Si;No se;No;No es un entorno machista;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
274;2023-10-25T19:41:58Z;Hombre cis;55 - 60;Terciario completo;RRHH / RRLL / RRTT;No estudié en la Universidad;Argentina;Chaco;Relación de Dependencia;Función pública;2.501 - 5.000;Nacional;;Administrativo;Indeterminado;Full time;Relaciones laborales;0;34;10;;400000;Presencial 100%;Tarjeta de descuento;Menos de un sueldo;3 o más ajustes;;No;Emails;4;No,  pero escucho ofertas;Si;Consultoras;Mirar objetivamente a los que se seleccionan;No;Auditiva;0.6;No;Si;Si;Si pero no es tanto;No tenemos sistema de gestión;No;Reportes Nativos del Sistema de Gestión;No sé;Las uso frecuentemente (varias veces al mes);Trabajos prácticos de la facultad;Excel;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
275;2023-10-25T19:56:04Z;Mujer cis;31 - 35;Universitario en curso;RRHH / RRLL / RRTT;No estudié en la Universidad;Argentina;Chaco;Relación de Dependencia;Servicios de consultoría;1 - 50;Nacional;;Generalista;Indeterminado;Full time;Generalista;0;0;0;;220000;Híbrido/Mixto;Horarios flexibles;No recibo bono;No tuve ajustes;;No;NA;1;No,  pero escucho ofertas;Si;Conversatorios de rrhh para rrhh;Tiene que ser multitareas, gustarle tratar con  personal y no llevarse los problemas del trabajo a la casa. Más que nada saber dividir lo laboral con lo personal;No;No tengo ninguna discapacidad;1;No;No;No;No es un entorno machista;No tenemos sistema de gestión;No;Excel;No sé;Las uso frecuentemente (varias veces al mes);Para confeccionar guías de procedimientos;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
276;2023-10-25T22:38:41Z;Mujer cis;18 - 25;Universitario en curso;Psicología;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Alimentación, bebidas;10.001 o más;Multinacional;;Analista;Plazo Fijo;Full time;Generalista;0;1;0;;352000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Vacaciones extendidas, Licencias extendidas, Abono de internet, Comedor / Almuerzos, Gimnasio, Home office;No recibo bono;3 o más ajustes;;Si;Reuniones, Emails, Reportes, Documentación;4;No,  pero escucho ofertas;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
277;2023-10-26T00:22:50Z;Mujer cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Chaco;Relación de Dependencia;Función pública;501 - 1.000;Nacional;;Administrativo;Plazo Fijo;Full time;Administración de personal;0;1;1;;370000;Presencial 100%;Horarios flexibles, Guadería;No recibo bono;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
278;2023-10-26T01:23:14Z;Mujer cis;26 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Multinacional;;Analista;Indeterminado;Full time;Generalista;0;4;4;;380000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Abono de celular, Abono de internet, Home office, Seguro de vida (adicionales a los de ley);No recibo bono;2 ajustes;;No;NA;4;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.3;Si;No;No;Si pero no es tanto;No tenemos sistema de gestión;No;Excel;Ha decrecido;No las usé nunca;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
279;2023-10-26T07:23:30Z;Mujer cis;31 - 35;Universitario completo;Contador Público;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;101 - 250;Multinacional;;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;1;1;;450000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Vacaciones extendidas, Comedor / Almuerzos, Gimnasio, Home office;No recibo bono;3 o más ajustes;;Si;Reuniones, Emails, Reportes, Capacitación, Documentación;3;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.9;Si;No;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Capacitación, Compensación y Beneficios;No sé;Excel;No sé;No las usé nunca;NA;Excel, Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), Base de Datos (SQL);NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
280;2023-10-26T08:30:16Z;Mujer cis;31 - 35;Terciario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Chaco;Relación de Dependencia;Construcción;1 - 50;Nacional;;Administrativo;Indeterminado;Full time;Generalista;30;1;1;;221458;Presencial 100%;Combustible;No recibo bono;3 o más ajustes;;No;NA;4;No,  pero escucho ofertas;No;NA;Que el conocimiento realmente lo da la pracitica y la experiencia, que al principio busque empresas con gran  rotacion de personas, es lo que mas ayuda a aprender.;No;No tengo ninguna discapacidad;0.1;Si;No;Si;Si pero no es tanto;Nómina, Sueldos;No;NA;Ha decrecido;No las usé nunca;NA;Base de Datos (SQL), Inteligencia Artificial;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
281;2023-10-26T10:09:08Z;Mujer cis;31 - 35;Terciario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Tecnologías de información;251 - 500;Nacional;;HRBP;Indeterminado;Full time;Generalista;2;3;2;;602000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de internet, Gimnasio, Home office, Idiomas;Un sueldo;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
282;2023-10-26T10:09:28Z;Mujer cis;31 - 35;Terciario completo;No estudié en la Universidad;No estudié en la Universidad;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;1.001 - 2.500;Nacional;;Analista;Indeterminado;Full time;HRBP;1;5;2;;760000;Híbrido/Mixto;Tarjeta de descuento, Abono de celular, Abono de internet, Frutas y snacks, Guadería, Gimnasio, Home office, Préstamos;Un sueldo;3 o más ajustes;;No;Emails;3;Sí, activamente;No;NA;Amar de lo que trabajas, estar siempre para los equipos!;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
283;2023-10-26T12:36:43Z;Hombre cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Agricultura, plantaciones, otros sectores rurales;51 - 100;Nacional;;Gerente;Indeterminado;Full time;Generalista;1;1;1;;890000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Combustible, Comedor / Almuerzos, Frutas y snacks, Gimnasio, Home office, Idiomas;Un sueldo;3 o más ajustes;;No;Capacitación, Documentación;5;No,  pero escucho ofertas;Si;Adrha;Que estudia data analytics a la par;No;No tengo ninguna discapacidad;0.2;No;No;No;Si pero no es tanto;Sueldos;No;Excel;Ha crecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Armar respuestas, politicas de rrhh, respuestas formales a mails, comunicados;Excel;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
284;2023-10-26T14:21:34Z;Mujer cis;36 - 40;Universitario en curso;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;;HRBP;Indeterminado;Full time;Generalista;1;10;5;;500000;Remoto 100%;No tengo beneficios adicionales;Variable en función de los resultados de compañía;1 solo;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
285;2023-10-26T15:33:09Z;Mujer;51 - 55;Universitario completo;Lic. en Organización Industrial;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Alimentación, bebidas;51 - 100;Nacional;;Jefe;Indeterminado;Full time;Reclutamiento y selección;0;1;1;;650000;Presencial 100%;Medicina prepaga / Plan de salud;No recibo bono;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
286;2023-10-26T20:19:23Z;Mujer cis;55 - 60;Universitario abandonado;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;101 - 250;Nacional;;Gerente;Indeterminado;Full time;Generalista;3;0;0;;1100000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Vacaciones extendidas, Home office;Variable en función de los resultados de compañía;No tuve ajustes;;No;Emails;4;No estoy buscando cambiar;Si;Adrha/CAC/FAETT;Que lo haga con pasión;No;Enfermedad autoinmune;0.4;Si;No;Si;Si pero no es tanto;Nómina, Gestión del Desempeño;No;Reportes Nativos del Sistema de Gestión, Excel;Se mantuvo estable;Las usé sólo una vez;Para nombrar posiciones en el organigrama;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
287;2023-10-27T09:54:02Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de salud;1 - 50;Nacional;;Responsable;Indeterminado;Part time;Generalista;0;1;1;;600000;Presencial 100%;Horarios flexibles, Comedor / Almuerzos, Frutas y snacks;No recibo bono;1 solo;;No;NA;3;Sí, activamente;No;NA;NA;No;No tengo ninguna discapacidad;0.1;No;No;Si;Si pero no es tanto;No tenemos sistema de gestión;No;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;No sé;Las uso ocasionalmente (alguna vez en los últimos 3 meses);NA;Excel;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
288;2023-10-27T12:14:15Z;Mujer cis;46 - 50;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Comercio;51 - 100;Nacional;;Gerente;Indeterminado;Full time;Generalista;1;2;6;;1350000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Gimnasio, Home office;Un sueldo;3 o más ajustes;;No;NA;4;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.2;No;No;No;Si pero no es tanto;Búsquedas/Applicant Tracking System, Sueldos;No;Reportes Nativos del Sistema de Gestión, Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Se mantuvo estable;Las uso ocasionalmente (alguna vez en los últimos 3 meses);NA;Excel;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
